0,128,76,8,4,3,3,1
0,136,76,8,4,3,3,1
0,144,64,8,8,3,2,1
0,152,64,4,8,3,3,1
0,156,64,4,8,3,3,1
0,144,72,4,4,3,3,1
0,148,72,8,4,3,3,1
0,156,72,4,4,3,3,1
0,144,76,4,4,3,3,1
0,148,76,8,4,3,3,1
0,156,76,4,4,3,3,1
0,128,80,4,4,3,2,1
0,132,80,8,4,3,2,1
0,140,80,4,4,3,2,1
0,128,84,16,8,3,1,1
0,128,92,16,4,3,1,1
0,144,80,8,4,3,3,1
0,152,80,8,4,3,3,1
0,144,84,8,4,3,3,1
0,152,84,8,4,3,3,1
0,144,88,8,8,3,2,1
0,152,88,4,8,3,3,1
0,156,88,4,8,3,3,1
0,160,64,4,8,4,1,1
0,164,64,4,8,4,1,1
0,168,64,8,8,4,0,1
0,160,72,8,8,4,0,1
0,168,72,4,4,4,2,1
0,172,72,4,4,4,2,1
0,168,76,4,4,4,2,1
0,172,76,4,4,4,2,1
0,176,64,4,4,3,2,1
0,180,64,8,4,3,2,1
0,188,64,4,4,3,2,1
0,176,68,4,8,3,3,1
0,180,68,4,8,3,3,1
0,184,68,8,8,3,2,1
0,176,76,16,4,3,1,1
0,160,80,4,4,3,3,1
0,160,84,4,8,3,3,1
0,160,92,4,4,3,3,1
0,164,80,4,8,3,3,1
0,164,88,4,8,3,3,1
0,168,80,8,4,3,3,1
0,168,84,8,4,3,3,1
0,168,88,8,4,3,3,1
0,168,92,8,4,3,3,1
0,176,80,16,4,3,1,1
0,176,84,8,8,3,2,1
0,184,84,4,8,3,3,1
0,188,84,4,8,3,3,1
0,176,92,4,4,3,3,1
0,180,92,4,4,3,3,1
0,184,92,4,4,3,3,1
0,188,92,4,4,3,3,1
0,128,96,16,4,3,2,1
0,128,100,8,4,3,3,1
0,136,100,8,4,3,3,1
0,128,104,4,4,3,3,1
0,128,108,4,4,3,3,1
0,132,104,8,8,3,2,1
0,140,104,4,8,3,2,1
0,144,96,4,8,3,2,1
0,144,104,4,8,3,2,1
0,148,96,8,8,3,2,1
0,148,104,4,8,3,3,1
0,152,104,4,8,3,3,1
0,156,96,4,8,3,2,1
0,156,104,4,4,3,3,1
0,156,108,4,4,3,3,1
0,128,112,8,8,3,2,1
0,128,120,4,8,3,3,1
0,132,120,4,8,3,3,1
0,136,112,8,16,3,1,1
0,144,112,4,8,4,1,1
0,148,112,4,8,4,1,1
0,152,112,4,4,4,2,1
0,156,112,4,4,4,2,1
0,152,116,8,4,4,1,1
0,144,120,4,4,4,2,1
0,144,124,4,4,4,2,1
0,148,120,4,8,4,1,1
0,152,120,8,8,4,0,1
0,160,96,4,4,3,3,1
0,164,96,4,4,3,3,1
0,160,100,4,8,3,3,1
0,164,100,4,8,3,3,1
0,160,108,4,4,3,3,1
0,164,108,4,4,3,3,1
0,168,96,4,4,3,3,1
0,172,96,4,4,3,3,1
0,168,100,8,8,3,2,1
0,168,108,8,4,3,2,1
0,176,96,4,16,3,2,1
0,180,96,4,8,3,3,1
0,180,104,4,8,3,3,1
0,184,96,4,16,3,2,1
0,188,96,4,16,3,2,1
0,160,112,4,4,4,2,1
0,164,112,4,4,4,2,1
0,160,116,4,4,4,2,1
0,164,116,4,4,4,2,1
0,168,112,4,4,4,2,1
0,168,116,4,4,4,2,1
0,172,112,4,8,4,1,1
0,160,120,4,8,4,1,1
0,164,120,4,4,4,2,1
0,164,124,4,4,4,2,1
0,168,120,4,4,4,2,1
0,172,120,4,4,4,2,1
0,168,124,4,4,4,2,1
0,172,124,4,4,4,2,1
0,176,112,4,16,3,2,1
0,180,112,4,16,3,2,1
0,184,112,8,16,3,1,1
0,192,64,8,16,2,2,1
0,192,80,8,4,2,3,1
0,192,84,8,8,2,3,1
0,192,92,8,4,2,3,1
0,200,64,16,16,2,2,1
0,200,80,16,4,2,3,1
0,200,84,16,8,2,3,1
0,200,92,16,4,2,3,1
0,216,64,8,16,2,2,1
0,216,80,8,4,2,3,1
0,216,84,8,8,2,3,1
0,216,92,8,4,2,3,1
0,224,64,32,8,2,1,1
0,224,72,32,4,2,2,1
0,224,76,32,8,2,2,1
0,224,84,16,4,2,3,1
0,240,84,16,4,2,3,1
0,224,88,8,8,2,2,1
0,232,88,16,8,2,2,1
0,248,88,8,4,2,3,1
0,248,92,8,4,2,3,1
0,192,96,8,8,2,2,1
0,200,96,4,8,2,3,1
0,204,96,8,8,2,3,1
0,212,96,4,8,2,3,1
0,216,96,8,4,2,3,1
0,216,100,8,4,2,3,1
0,192,104,8,8,2,3,1
0,192,112,8,8,2,3,1
0,200,104,16,8,2,3,1
0,200,112,16,8,2,3,1
0,216,104,8,16,2,2,1
0,192,120,4,8,2,3,1
0,196,120,8,8,2,3,1
0,204,120,4,8,2,3,1
0,208,120,16,8,2,2,1
0,224,96,8,4,3,3,1
0,232,96,8,4,3,3,1
0,224,100,16,4,3,2,1
0,224,104,16,8,3,1,1
0,240,96,8,4,3,2,1
0,240,100,8,8,3,2,1
0,240,108,4,4,3,3,1
0,244,108,4,4,3,3,1
0,248,96,8,4,3,3,1
